"variable","percent.contribution","permutation.importance"
"bio13",19.2907,40.6155
"bio15",0.8996,2.6164
"bio2",0,0
"bio4",15.8434,23.315
"bio8",56.8257,12.7008
"nitrogen",1.1616,17.8813
"ruggedness",5.979,2.871
"sand",0,0
"soc",0,0
