"variable","percent.contribution","permutation.importance"
"bio13",20.238,2.9066
"bio15",2.3098,3.5737
"bio2",18.5213,16.3454
"bio4",8.6683,3.4445
"bio6",30.8225,42.4737
"ruggedness",8.5214,19.3954
"sand",3.4004,1.5356
"soc",7.5183,10.325
