"variable","percent.contribution","permutation.importance"
"bio14",2.6385,0.9588
"bio15",7.2483,6.2066
"bio2",0,0
"bio4",48.2783,49.3335
"bio8",8.7823,15.3343
"bio9",5.1546,2.6241
"nitrogen",0.0455,1.9788
"ruggedness",8.0586,3.2918
"sand",19.7935,20.2275
"soc",4e-04,0.0447
