"variable","percent.contribution","permutation.importance"
"bio12",6.816,1.3467
"bio15",0.5333,0
"bio2",4.2595,0.7258
"bio8",0.5769,0.1928
"bio9",10.9163,3.2172
"elevation",21.7273,42.8237
"nitrogen",2.2364,2.1792
"ruggedness",18.1261,26.2828
"sand",34.8082,23.2318
"soc",0,0
