"variable","percent.contribution","permutation.importance"
"bio13",3.2216,1.5933
"bio14",0.6448,0.2889
"bio2",3.0508,2.2011
"bio4",29.0166,30.7664
"elevation",51.6518,56.8006
"nitrogen",7.6452,4.2499
"ruggedness",1.3022,2.7274
"sand",0.6374,0.7134
"soc",2.8296,0.659
