"variable","percent.contribution","permutation.importance"
"bio15",0,0
"bio17",0,0
"bio2",0,0
"bio4",0,0
"bio8",0.8059,0
"nitrogen",99.1941,100
"ruggedness",0,0
"sand",0,0
