"variable","percent.contribution","permutation.importance"
"bio1",25.6621,37.8306
"bio13",1.3078,1.4184
"bio17",46.1374,27.8121
"bio2",1.5504,3.0043
"bio8",0.7218,1.1887
"elevation",1.4502,2.9873
"nitrogen",0.0878,0.1893
"ruggedness",12.9035,15.1153
"sand",4.4586,6.3852
"soc",5.7204,4.0688
