"variable","percent.contribution","permutation.importance"
"bio1",27.9034,48.2228
"bio13",14.3397,11.3798
"bio14",4.3254,10.1231
"bio15",0.7831,6.1881
"bio2",8.5997,4.5903
"bio4",0.084,0.7929
"ruggedness",12.2581,5.5268
"sand",29.5644,13.1761
"soc",2.1423,0
