"variable","percent.contribution","permutation.importance"
"bio15",7.0106,6.378
"bio16",7.5422,10.2439
"bio2",11.6562,16.993
"bio4",1.604,1.0722
"elevation",21.3551,6.1117
"nitrogen",0.1652,0
"ruggedness",7.3151,4.4006
"sand",0.5906,0
"soc",42.7607,54.8006
