"variable","percent.contribution","permutation.importance"
"bio1",43.6746,14.9099
"bio15",15.3936,32.7813
"bio2",10.4475,21.3975
"bio9",0.046,0.5684
"nitrogen",0.2263,3.9366
"ruggedness",11.4033,8.9805
"sand",18.8087,17.4257
