"settings","features","rm","train.AUC","avg.test.AUC","var.test.AUC","avg.diff.AUC","var.diff.AUC","avg.test.orMTP","var.test.orMTP","avg.test.or10pct","var.test.or10pct","AICc","delta.AICc","w.AIC","parameters"
"LQ_0.5","LQ",0.5,0.7893,0.702984928067527,0.0746150239381855,0.0941860521086843,0.0541029024031572,0,0,0.115384615384615,0.0532544378698225,1080.75511747693,0,0.674344024560253,13
