"variable","percent.contribution","permutation.importance"
"bio15",34.9103,34.7124
"bio16",0.857,0.564
"bio2",5.836,0
"bio4",33.6209,44.4145
"nitrogen",0,0
"ruggedness",0,0
"sand",24.7758,20.3092
