"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio14",0,0
"bio2",0,0
"bio5",100,100
"bio8",0,0
"bio9",0,0
"nitrogen",0,0
"ruggedness",0,0
"sand",0,0
"soc",0,0
