"variable","percent.contribution","permutation.importance"
"bio13",4.9196,5.1896
"bio14",4.9863,2.488
"bio4",53.5895,58.271
"elevation",19.3243,27.3256
"ruggedness",10.956,2.6807
"sand",6.2242,4.0451
