"variable","percent.contribution","permutation.importance"
"bio13",3.0079,3.2017
"bio2",19.777,16.1627
"bio4",6.8696,8.3837
"nitrogen",0,0
"ruggedness",52.5127,6.4864
"sand",17.8327,65.7654
"soc",0,0
