"variable","percent.contribution","permutation.importance"
"bio13",0.1596,0
"bio2",0,0
"bio8",51.5819,15.5893
"nitrogen",1.45,0
"ruggedness",34.3951,0
"sand",0,0
"soc",12.4135,84.4107
