"variable","percent.contribution","permutation.importance"
"bio15",75.0143,31.0558
"bio16",0.0893,19.7425
"bio2",0.853,0
"nitrogen",22.7004,41.7991
"ruggedness",0.6229,7.4026
"sand",0,0
"soc",0.72,0
