"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio15",9.2409,16.7266
"bio2",0,0
"bio4",67.6896,41.6209
"nitrogen",0,0
"ruggedness",0,0
"sand",0,0
"soc",23.0695,41.6525
