"variable","percent.contribution","permutation.importance"
"bio14",1.7931,7.8254
"bio15",10.1407,8.3071
"bio2",7.3997,0.729
"bio4",0.5997,0.0281
"bio8",2.4673,0
"bio9",53.7751,43.0358
"nitrogen",3.3804,17.2626
"ruggedness",18.9564,13.3321
"sand",1.4876,9.4799
