"variable","percent.contribution","permutation.importance"
"bio14",2.571,6.6054
"bio2",2.1817,3.8325
"bio4",48.5812,45.836
"bio6",0.441,0.716
"bio8",8.4496,2.4743
"bio9",10.9191,5.3041
"ruggedness",9.9775,9.2061
"sand",10.5476,6.834
"soc",6.3313,19.1916
