"variable","percent.contribution","permutation.importance"
"bio14",0,0
"bio15",39.8271,33.2112
"bio2",6.1494,12.9507
"bio4",19.7491,10.2198
"bio9",19.2028,43.333
"ruggedness",11.8189,0
"sand",3.2527,0.2853
