"variable","percent.contribution","permutation.importance"
"bio14",13.4997,35.1757
"bio15",12.5072,18.5723
"bio16",9.663,7.3758
"bio2",19.5139,6.5652
"bio4",6.0353,4.1559
"nitrogen",14.1629,8.9387
"ruggedness",20.8115,19.2164
"sand",3.8065,0
