"variable","percent.contribution","permutation.importance"
"bio1",14.2801,3.2501
"bio12",5.5882,13.3312
"bio15",33.3917,33.0667
"bio2",1.6555,1.8217
"bio4",38.0624,25.5188
"nitrogen",1.0311,10.2692
"ruggedness",2.0335,5.7848
"sand",3.9575,6.9576
