GTOPO30_ELEVATION,x,y
-9999.0,-118.12500945,-8.95833405
-9999.0,-148.95834525,-43.12500345
-9999.0,-74.79167265,-42.70833675
-9999.0,42.70833675,-16.87500135
-9999.0,-137.70834435,-17.70833475
-9999.0,113.12500905,-32.29166925
-9999.0,1.04166674999999,2.70833354999999
213.0,129.79167705,-16.45833465
-9999.0,90.20834055,-53.54167095
-9999.0,-102.29167485,-51.04167075
-9999.0,-31.04166915,6.45833385
1782.0,-118.95834285,50.62500405
976.0,16.45833465,79.37500635
-9999.0,162.70834635,30.62500245
-9999.0,-21.87500175,68.12500545
-9999.0,68.54167215,76.04167275
-9999.0,90.20834055,-40.62500325
506.0,-122.29167645,68.54167215
-9999.0,-38.54166975,-33.95833605
860.0,6.45833385,61.87500495
313.0,-104.79167505,59.37500475
-9999.0,-50.20833735,30.20833575
42.0,-6.04166715000002,36.87500295
-9999.0,-160.62501285,14.79166785
170.0,4.79166705,45.62500365
-9999.0,-175.20834735,17.70833475
-9999.0,-97.29167445,26.45833545
-9999.0,91.45834065,-48.12500385
280.0,105.62500845,63.54167175
180.0,168.95834685,60.62500485
-9999.0,-140.20834455,80.20833975
432.0,27.70833555,9.79166744999999
-9999.0,-101.45834145,-10.20833415
100.0,137.29167765,-25.20833535
-9999.0,116.45834265,8.54166735
-9999.0,-24.37500195,51.45833745
-9999.0,-138.12501105,-36.45833625
2721.0,135.62501085,-3.95833365
-9999.0,130.20834375,-54.79167105
152.0,56.04167115,20.20833495
-9999.0,-114.79167585,-13.95833445
-9999.0,91.45834065,-51.87500415
-9999.0,63.12500505,78.95833965
-9999.0,141.87501135,-53.12500425
114.0,64.79167185,66.45833865
332.0,-90.62500725,74.79167265
99.0,97.29167445,17.29166805
-9999.0,-126.87501015,-49.79167065
-9999.0,96.45834105,6.04166714999999
-9999.0,154.37501235,-52.70833755
1842.0,-47.70833715,64.79167185
-9999.0,6.87500054999998,71.87500575
-9999.0,-58.54167135,60.62500485
959.0,126.87501015,56.04167115
-9999.0,-154.79167905,79.79167305
553.0,106.87500855,69.37500555
-9999.0,-63.54167175,50.20833735
925.0,-48.95833725,-16.45833465
-9999.0,115.20834255,18.95833485
31.0,124.79167665,8.54166735
-9999.0,-28.12500225,22.29166845
-9999.0,-142.70834475,4.37500034999999
-9999.0,-120.20834295,-23.54166855
192.0,27.29166885,50.62500405
-9999.0,-16.45833465,47.70833715
-9999.0,140.20834455,6.45833385
665.0,96.87500775,3.95833365
-9999.0,-91.45834065,-13.12500105
-9999.0,154.79167905,41.04166995
