soiltype_mostprobable,x,y
15.0,46.04167035,46.45833705
255.0,-88.12500705,-40.62500325
255.0,-136.45834425,-48.12500385
255.0,-83.54167335,-10.62500085
255.0,-87.29167365,44.37500355
255.0,-35.62500285,56.87500455
255.0,-169.79168025,-36.87500295
255.0,49.79167065,-11.87500095
23.0,-129.37501035,56.04167115
255.0,-25.62500205,-51.45833745
255.0,41.87500335,73.54167255
255.0,-105.20834175,12.70833435
255.0,86.04167355,-30.62500245
255.0,67.70833875,78.54167295
255.0,39.37500315,-17.29166805
255.0,178.12501425,41.45833665
255.0,-156.04167915,-28.12500225
255.0,-78.54167295,-29.37500235
255.0,-68.95833885,36.45833625
3.0,173.12501385,61.87500495
255.0,2.70833354999999,76.45833945
255.0,-19.79166825,48.12500385
255.0,-49.79167065,63.12500505
255.0,161.45834625,-43.54167015
6.0,-128.12501025,59.79167145
255.0,-140.20834455,-12.70833435
4.0,141.87501135,-16.45833465
255.0,-32.70833595,16.87500135
255.0,123.95834325,13.54166775
14.0,84.37500675,62.70833835
1.0,41.87500335,57.70833795
255.0,-16.04166795,7.29166725
255.0,-21.87500175,68.12500545
16.0,81.87500655,35.62500285
17.0,27.70833555,-16.45833465
255.0,178.95834765,-10.62500085
255.0,-34.79166945,-5.20833375000001
255.0,146.87501175,-3.95833365
255.0,153.12501225,-24.79166865
255.0,-15.62500125,-7.70833395
255.0,55.20833775,-22.29166845
255.0,-36.04166955,75.62500605
7.0,82.70833995,48.95833725
12.0,125.62501005,70.62500565
255.0,-26.45833545,-46.87500375
255.0,-34.37500275,8.12500065
255.0,-139.37501115,-16.04166795
4.0,129.37501035,-15.62500125
6.0,106.45834185,10.62500085
16.0,90.62500725,48.54167055
18.0,-12.70833435,9.79166744999999
255.0,96.87500775,8.12500065
255.0,87.70834035,-18.12500145
255.0,166.45834665,72.29167245
255.0,179.79168105,48.95833725
16.0,115.20834255,-26.45833545
14.0,113.54167575,-3.12500025
8.0,-68.54167215,66.87500535
255.0,-78.12500625,5.20833374999999
255.0,-103.12500825,-28.12500225
255.0,-171.45834705,72.29167245
