ISRICSOILGRIDS_new_average_siltpercent_reduced,x,y
42.0,151.04167875,70.62500565
-9999.0,26.04166875,36.04166955
-9999.0,98.95834125,-46.04167035
-9999.0,-145.20834495,2.29166685
-9999.0,-109.37500875,-5.62500045
-9999.0,176.04168075,61.87500495
-9999.0,-8.95833405000002,73.54167255
-9999.0,-27.29166885,6.04166714999999
-9999.0,-103.54167495,-38.54166975
-9999.0,-43.54167015,34.79166945
13.0,137.29167765,-20.20833495
42.0,110.62500885,26.87500215
-9999.0,-110.20834215,-47.70833715
20.0,-75.62500605,-0.208333350000004
-9999.0,-84.37500675,-50.20833735
-9999.0,-21.45833505,5.20833374999999
24.0,29.79166905,52.70833755
-9999.0,-149.37501195,41.87500335
-9999.0,-159.37501275,17.29166805
-9999.0,-82.70833995,21.45833505
-9999.0,-26.87500215,-4.79166705
-9999.0,-146.45834505,-9.79166745000001
40.0,165.20834655,65.62500525
38.0,108.95834205,48.54167055
-9999.0,-51.45833745,71.87500575
-9999.0,26.87500215,72.70833915
-9999.0,-23.95833525,49.79167065
-9999.0,-95.62500765,0.625000049999997
-9999.0,-29.79166905,-6.87500055
-9999.0,144.37501155,7.29166725
-9999.0,-150.62501205,-5.20833375000001
-9999.0,-10.62500085,76.87500615
-9999.0,169.79168025,-21.04166835
-9999.0,127.70834355,-33.12500265
-9999.0,-175.20834735,33.95833605
-9999.0,-123.12500985,-53.54167095
-9999.0,-33.12500265,17.70833475
-9999.0,-137.70834435,81.04167315
-9999.0,68.12500545,-37.29166965
-9999.0,8.95833404999999,-30.20833575
-9999.0,-168.12501345,0.625000049999997
41.0,-171.87501375,65.62500525
-9999.0,-128.12501025,51.04167075
-9999.0,-16.87500135,-27.70833555
-9999.0,-157.29167925,50.20833735
-9999.0,11.04166755,-45.20833695
-9999.0,65.62500525,11.45833425
-9999.0,58.54167135,6.04166714999999
-9999.0,-43.54167015,-38.12500305
3.0,20.62500165,22.29166845
-9999.0,-4.79166705,-43.95833685
-9999.0,155.62501245,40.62500325
28.0,-56.45833785,-31.87500255
38.0,83.95834005,41.45833665
-9999.0,23.54166855,-37.70833635
-9999.0,-24.79166865,47.70833715
38.0,-108.95834205,70.20833895
-9999.0,-153.54167895,-26.45833545
-9999.0,-159.37501275,38.12500305
-9999.0,-39.79166985,-46.87500375
-9999.0,-146.45834505,52.29167085
-9999.0,-68.54167215,26.45833545
37.0,94.79167425,38.95833645
-9999.0,43.95833685,-54.79167105
25.0,37.29166965,14.79166785
9.0,116.04167595,-31.45833585
13.0,26.04166875,-25.20833535
-9999.0,-10.62500085,44.79167025
30.0,-104.37500835,60.62500485
-9999.0,179.79168105,25.20833535
-9999.0,-101.45834145,-37.70833635
-9999.0,177.70834755,70.62500565
43.0,85.62500685,66.87500535
37.0,33.12500265,64.79167185
34.0,91.87500735,33.54166935
-9999.0,-169.79168025,33.12500265
-9999.0,74.37500595,-29.37500235
-9999.0,-177.29168085,77.29167285
-9999.0,-92.70834075,-41.04166995
-9999.0,5.62500044999999,-31.04166915
-9999.0,133.54167735,41.04166995
-9999.0,-118.54167615,-26.04166875
49.0,101.87500815,36.87500295
-9999.0,72.29167245,-44.37500355
29.0,-123.12500985,65.62500525
-9999.0,176.04168075,-49.79167065
25.0,98.95834125,2.70833354999999
42.0,120.62500965,37.70833635
-9999.0,-113.95834245,-26.45833545
