ISRICSOILGRIDS_new_average_claypercent_reduced,x,y
4.0,0.208333349999975,19.37500155
-9999.0,-2.29166685000001,-43.95833685
-9999.0,166.87501335,70.20833895
-9999.0,-136.87501095,-40.20833655
-9999.0,-51.04167075,28.54166895
-9999.0,96.45834105,0.625000049999997
-9999.0,56.45833785,-53.12500425
-9999.0,-104.37500835,-0.208333350000004
-9999.0,155.62501245,51.87500415
-9999.0,-37.70833635,62.70833835
-9999.0,-95.62500765,-13.54166775
-9999.0,-18.54166815,-32.29166925
20.0,94.79167425,33.54166935
-9999.0,-165.20834655,-16.04166795
22.0,-107.70834195,44.79167025
-9999.0,82.29167325,-40.20833655
-9999.0,-138.12501105,48.95833725
-9999.0,136.04167755,19.79166825
-9999.0,-151.04167875,13.95833445
-9999.0,-136.45834425,51.45833745
-9999.0,152.70834555,74.37500595
-9999.0,-133.54167735,-12.29166765
20.0,-117.29167605,41.45833665
-9999.0,161.04167955,-42.29167005
-9999.0,56.87500455,-24.37500195
-9999.0,-173.95834725,46.45833705
-9999.0,170.20834695,-7.70833395
-9999.0,-153.95834565,31.87500255
21.0,93.95834085,50.62500405
22.0,104.37500835,59.79167145
15.0,94.37500755,53.95833765
20.0,-71.45833905,-51.04167075
-9999.0,56.45833785,6.87500055
-9999.0,106.04167515,5.62500045
18.0,112.70834235,49.37500395
-9999.0,-70.62500565,32.70833595
16.0,11.45833425,48.54167055
-9999.0,-160.62501285,10.20833415
26.0,-71.87500575,2.29166685
-9999.0,-159.37501275,21.04166835
22.0,127.29167685,-14.79166785
-9999.0,-96.87500775,-8.95833405
-9999.0,83.54167335,-43.95833685
-9999.0,-119.79167625,1.45833345
-9999.0,123.95834325,35.20833615
27.0,106.87500855,30.20833575
27.0,-63.95833845,-24.79166865
-9999.0,-13.95833445,47.29167045
-9999.0,-114.79167585,-4.37500035000001
29.0,116.04167595,26.04166875
-9999.0,53.95833765,5.20833374999999
-9999.0,148.54167855,81.04167315
-9999.0,86.45834025,8.54166735
-9999.0,169.79168025,76.04167275
32.0,37.70833635,50.20833735
26.0,24.37500195,-13.12500105
-9999.0,86.45834025,0.625000049999997
42.0,-48.95833725,-25.62500205
-9999.0,92.70834075,-21.45833505
36.0,68.54167215,28.12500225
25.0,104.79167505,31.45833585
-9999.0,-158.54167935,73.12500585
-9999.0,-131.45834385,-43.54167015
-9999.0,-58.95833805,58.95833805
-9999.0,-134.79167745,1.87500014999999
24.0,49.37500395,56.87500455
-9999.0,47.70833715,-1.04166675
-9999.0,-165.62501325,-10.62500085
16.0,-67.70833875,64.79167185
-9999.0,-173.54168055,36.04166955
-9999.0,-104.37500835,-31.87500255
28.0,-61.04167155,-22.70833515
-9999.0,-73.95833925,-31.87500255
17.0,-3.95833365000001,13.12500105
33.0,35.20833615,2.29166685
-9999.0,-28.95833565,12.70833435
35.0,36.04166955,0.625000049999997
-9999.0,171.45834705,-23.95833525
4.0,-5.62500045000002,22.29166845
-9999.0,-151.87501215,15.20833455
-9999.0,-108.12500865,12.70833435
-9999.0,-121.45834305,12.70833435
28.0,53.95833765,47.29167045
30.0,151.45834545,-26.45833545
28.0,46.04167035,38.12500305
-9999.0,-155.20834575,-36.87500295
-9999.0,93.54167415,1.45833345
-9999.0,-159.79167945,-9.37500075
-9999.0,119.79167625,-52.70833755
18.0,71.04167235,59.37500475
34.0,103.54167495,0.208333350000004
-9999.0,65.20833855,-47.70833715
-9999.0,153.95834565,-52.29167085
19.0,102.29167485,63.12500505
-9999.0,-39.79166985,2.70833354999999
-9999.0,58.95833805,18.12500145
28.0,-58.12500465,-13.54166775
-9999.0,-123.12500985,48.95833725
19.0,-113.54167575,69.79167225
17.0,127.70834355,-26.04166875
-9999.0,-15.62500125,-46.04167035
-9999.0,-151.87501215,-18.95833485
-9999.0,-93.12500745,11.45833425
-9999.0,-19.37500155,-13.95833445
-9999.0,-171.87501375,-36.04166955
-9999.0,-117.29167605,-31.45833585
-9999.0,71.04167235,-41.45833665
-9999.0,-40.62500325,-38.12500305
-9999.0,38.12500305,76.04167275
14.0,45.20833695,65.62500525
16.0,-71.87500575,58.12500465
17.0,121.04167635,71.04167235
15.0,-79.79167305,43.95833685
14.0,126.45834345,65.20833855
12.0,14.37500115,60.20833815
19.0,-82.29167325,78.12500625
32.0,12.70833435,43.54167015
11.0,18.54166815,54.37500435
12.0,35.20833615,58.12500465
-9999.0,-54.37500435,63.95833845
-9999.0,-3.95833365000001,73.95833925
20.0,97.29167445,48.54167055
-9999.0,120.62500965,1.45833345
7.0,46.45833705,27.29166885
-9999.0,81.45833985,3.12500025
29.0,-87.29167365,52.70833755
22.0,-111.45834225,46.87500375
-9999.0,-88.54167375,3.95833365
-9999.0,-161.45834625,47.29167045
-9999.0,95.20834095,-8.12500065
18.0,49.37500395,31.04166915
-9999.0,-158.54167935,-41.45833665
-9999.0,-108.54167535,-48.54167055
-9999.0,36.87500295,65.62500525
-9999.0,-62.70833835,21.04166835
14.0,96.87500775,28.54166895
28.0,-108.12500865,33.95833605
16.0,86.04167355,34.37500275
-9999.0,123.54167655,-40.62500325
-9999.0,-120.62500965,-19.79166825
49.0,-105.62500845,23.95833525
16.0,94.79167425,67.70833875
29.0,92.70834075,25.62500205
25.0,110.62500885,21.87500175
-9999.0,15.62500125,-47.70833715
19.0,116.87500935,52.70833755
-9999.0,160.62501285,-52.29167085
-9999.0,-172.70834715,60.20833815
-9999.0,61.87500495,-34.79166945
13.0,23.95833525,58.54167135
-9999.0,-51.45833745,-38.12500305
-9999.0,-116.87500935,-38.12500305
-9999.0,-101.04167475,-41.45833665
-9999.0,-103.12500825,-37.70833635
-9999.0,-40.62500325,18.12500145
-9999.0,-167.70834675,80.20833975
-9999.0,123.54167655,1.45833345
-9999.0,8.54166734999998,-37.29166965
-9999.0,133.12501065,-32.70833595
20.0,124.79167665,-29.37500235
12.0,23.54166855,-19.37500155
11.0,15.20833455,30.62500245
-9999.0,61.04167155,-28.12500225
24.0,117.29167605,63.95833845
-9999.0,-45.62500365,-48.95833725
25.0,-71.04167235,-35.20833615
37.0,83.54167335,22.29166845
-9999.0,-19.37500155,62.29167165
-9999.0,-31.45833585,-48.12500385
-9999.0,-138.12501105,-29.79166905
