LandCover_5_Shrubs,x,y
0.0,104.37500835,13.12500105
0.0,-42.29167005,73.54167255
0.0,-31.87500255,81.04167315
0.0,-6.04166715000002,69.79167225
0.0,43.95833685,-42.29167005
0.0,-63.12500505,2.70833354999999
46.0,116.87500935,72.29167245
0.0,-20.62500165,66.04167195
8.0,30.20833575,-23.12500185
0.0,147.29167845,51.45833745
38.0,40.62500325,1.04166675
0.0,123.12500985,3.95833365
46.0,116.45834265,-27.29166885
0.0,35.62500285,-13.95833445
0.0,-67.70833875,20.62500165
0.0,-13.54166775,79.37500635
0.0,-165.62501325,29.37500235
0.0,94.37500755,6.87500055
0.0,-66.45833865,17.70833475
0.0,-73.12500585,-53.12500425
0.0,-92.70834075,13.54166775
0.0,55.20833775,-19.79166825
0.0,-79.79167305,75.20833935
0.0,24.79166865,13.12500105
0.0,-13.12500105,-7.70833395
0.0,149.79167865,9.79166744999999
0.0,17.29166805,70.62500565
46.0,136.04167755,-25.62500205
0.0,67.70833875,14.37500115
0.0,-2.29166685000001,36.45833625
0.0,-9.37500075,-16.87500135
0.0,159.37501275,33.12500265
0.0,-133.95834405,77.29167285
0.0,81.87500655,-46.04167035
0.0,-99.37500795,-26.45833545
40.0,-104.37500835,23.54166855
0.0,-173.95834725,8.12500065
0.0,13.12500105,-46.87500375
0.0,-113.12500905,-24.79166865
0.0,139.79167785,-39.79166985
0.0,-112.70834235,51.87500415
0.0,-133.12501065,34.79166945
0.0,-142.29167805,-7.29166725
0.0,-102.70834155,6.87500055
0.0,178.95834765,41.04166995
0.0,-13.12500105,25.20833535
23.0,94.79167425,48.95833725
0.0,-2.29166685000001,-5.20833375000001
0.0,29.37500235,-41.87500335
0.0,-121.87500975,-14.79166785
0.0,123.12500985,77.70833955
0.0,-97.29167445,-25.62500205
0.0,103.12500825,0.625000049999997
0.0,-48.95833725,33.54166935
0.0,-126.87501015,14.79166785
0.0,38.95833645,-10.62500085
0.0,-25.20833535,-26.45833545
0.0,-110.62500885,74.79167265
0.0,64.37500515,32.29166925
0.0,24.79166865,36.45833625
0.0,148.95834525,-20.62500165
0.0,44.37500355,80.20833975
0.0,1.87500014999998,27.29166885
0.0,-136.04167755,38.95833645
0.0,-134.37501075,21.87500175
0.0,-140.20834455,-30.62500245
0.0,-27.70833555,19.79166825
0.0,137.70834435,-1.04166675
0.0,44.37500355,41.45833665
0.0,94.79167425,-52.70833755
0.0,-156.04167915,20.20833495
0.0,172.70834715,43.95833685
0.0,123.95834325,28.54166895
0.0,163.54167975,-28.12500225
0.0,88.54167375,57.70833795
0.0,30.20833575,41.45833665
0.0,-173.54168055,-36.45833625
0.0,121.04167635,49.37500395
0.0,21.87500175,21.04166835
0.0,72.70833915,-21.04166835
6.0,113.95834245,-6.87500055
0.0,-166.45834665,-53.95833765
0.0,-52.29167085,6.04166714999999
0.0,-4.37500035000002,-43.95833685
0.0,-149.79167865,74.79167265
0.0,94.79167425,-48.12500385
0.0,93.54167415,-9.79166745000001
0.0,3.95833364999999,-13.12500105
0.0,-59.79167145,39.79166985
30.0,119.37500955,66.87500535
0.0,-38.12500305,6.04166714999999
0.0,169.79168025,56.45833785
18.0,-158.54167935,59.79167145
0.0,129.79167705,27.70833555
0.0,88.95834045,1.87500014999999
0.0,93.54167415,11.87500095
0.0,16.87500135,75.20833935
0.0,-159.37501275,77.70833955
0.0,-161.04167955,46.45833705
0.0,-40.20833655,63.95833845
0.0,41.04166995,62.29167165
0.0,143.95834485,-49.79167065
0.0,-18.95833485,-24.79166865
84.0,-158.12501265,67.70833875
0.0,-16.04166795,-8.54166735
0.0,76.04167275,-25.20833535
0.0,162.29167965,-45.20833695
0.0,14.37500115,-44.37500355
0.0,-14.79166785,30.62500245
0.0,166.45834665,20.62500165
0.0,-29.37500235,-6.45833385
0.0,-106.87500855,73.12500585
0.0,-166.87501335,9.37500075
0.0,73.95833925,10.62500085
63.0,86.87500695,69.79167225
0.0,-27.70833555,-26.87500215
0.0,126.87501015,54.37500435
0.0,66.45833865,-51.87500415
0.0,-69.79167225,-5.20833375000001
0.0,-142.29167805,-8.12500065
0.0,-131.87501055,-14.79166785
42.0,-102.70834155,30.20833575
0.0,9.37500075,38.54166975
0.0,-143.54167815,38.54166975
0.0,-165.20834655,9.79166744999999
0.0,1.45833345,-12.70833435
0.0,79.79167305,46.04167035
84.0,-163.12501305,65.20833855
0.0,-88.54167375,-23.95833525
0.0,-111.87500895,38.95833645
0.0,178.12501425,-1.45833345
0.0,55.20833775,-15.20833455
0.0,-48.12500385,12.70833435
0.0,95.62500765,-1.04166675
0.0,162.29167965,80.62500645
0.0,68.95833885,-46.45833705
0.0,-71.87500575,43.12500345
0.0,11.04166755,0.625000049999997
0.0,105.20834175,46.45833705
0.0,-111.45834225,-32.70833595
0.0,133.12501065,-51.04167075
0.0,44.79167025,60.20833815
0.0,-154.37501235,27.70833555
0.0,-28.54166895,-23.54166855
0.0,133.12501065,-53.54167095
0.0,143.12501145,54.37500435
0.0,-28.12500225,-47.29167045
0.0,13.95833445,-40.62500325
0.0,14.37500115,32.29166925
23.0,74.37500595,46.87500375
0.0,-39.79166985,66.87500535
0.0,-0.625000050000011,-48.95833725
21.0,148.54167855,60.20833815
0.0,-126.04167675,75.20833935
0.0,-75.62500605,78.54167295
0.0,35.62500285,64.79167185
0.0,-165.62501325,43.12500345
0.0,-68.95833885,1.87500014999999
0.0,-157.29167925,-21.87500175
0.0,29.79166905,-55.62500445
0.0,-127.29167685,-36.87500295
0.0,-144.79167825,-35.62500285
0.0,-56.87500455,58.54167135
0.0,138.95834445,16.45833465
0.0,116.04167595,35.62500285
0.0,118.54167615,38.12500305
0.0,-59.79167145,-16.45833465
0.0,-122.29167645,-46.04167035
0.0,108.54167535,-2.70833355000001
0.0,4.79166705,23.54166855
0.0,77.29167285,55.20833775
0.0,-51.04167075,38.54166975
71.0,119.37500955,-28.12500225
0.0,-74.79167265,-36.04166955
0.0,-128.12501025,-29.79166905
0.0,-159.37501275,56.87500455
51.0,66.45833865,26.04166875
0.0,-16.45833465,-49.37500395
0.0,78.54167295,-34.79166945
0.0,38.12500305,-21.04166835
0.0,-82.70833995,79.37500635
0.0,70.20833895,58.95833805
0.0,136.87501095,46.04167035
0.0,113.95834245,0.625000049999997
0.0,41.87500335,23.12500185
0.0,-121.87500975,36.04166955
13.0,31.87500255,-14.37500115
27.0,128.54167695,57.29167125
0.0,-91.45834065,-26.04166875
0.0,176.87501415,32.70833595
0.0,-10.20833415,28.95833565
0.0,-102.29167485,-21.87500175
25.0,-98.54167455,19.79166825
0.0,102.29167485,-4.79166705
0.0,91.04167395,-29.79166905
0.0,74.37500595,11.04166755
0.0,-12.70833435,31.87500255
3.0,44.37500355,-23.12500185
0.0,-36.04166955,57.29167125
0.0,78.54167295,-47.70833715
0.0,-55.20833775,40.20833655
0.0,100.20834135,72.29167245
0.0,43.12500345,-0.208333350000004
0.0,-5.62500045000002,-32.70833595
0.0,173.95834725,-17.70833475
0.0,3.95833364999999,-50.62500405
0.0,-5.20833375000001,49.37500395
0.0,-166.45834665,-26.45833545
0.0,-85.62500685,12.70833435
0.0,91.87500735,46.45833705
0.0,-91.87500735,-3.54166695000001
0.0,156.04167915,51.04167075
0.0,173.12501385,78.12500625
0.0,-50.20833735,72.29167245
0.0,-123.95834325,12.29166765
0.0,-69.37500555,78.95833965
0.0,155.20834575,-6.04166715000001
0.0,169.79168025,-21.45833505
0.0,-25.20833535,-53.95833765
0.0,157.29167925,38.12500305
16.0,-43.54167015,-4.37500035000001
0.0,99.79167465,23.95833525
0.0,-135.62501085,47.70833715
0.0,-173.12501385,-24.79166865
0.0,-12.29166765,-36.45833625
0.0,161.45834625,15.62500125
0.0,118.95834285,73.54167255
0.0,-161.45834625,-3.95833365
59.0,149.37501195,-29.37500235
