ISRICSOILGRIDS_new_average_bulkdensity_reduced,x,y
-9999.0,-133.95834405,72.70833915
-9999.0,143.95834485,35.62500285
-9999.0,-170.20834695,-46.87500375
-9999.0,-70.62500565,20.62500165
-9999.0,162.70834635,33.95833605
-9999.0,-18.95833485,-40.20833655
-9999.0,57.70833795,-30.62500245
-9999.0,-101.04167475,68.54167215
-9999.0,115.20834255,-55.20833775
-9999.0,-113.95834245,-11.45833425
-9999.0,-161.45834625,54.79167105
-9999.0,-122.29167645,-9.37500075
1111.0,92.70834075,31.87500255
-9999.0,156.45834585,-42.29167005
827.0,-4.79166705,56.45833785
1329.0,-67.70833875,7.29166725
-9999.0,-50.20833735,56.87500455
1423.0,26.04166875,-27.70833555
962.0,-76.45833945,4.79166705
-9999.0,-131.45834385,-53.95833765
-9999.0,-129.37501035,9.37500075
992.0,-69.37500555,64.37500515
-9999.0,-156.45834585,-13.95833445
-9999.0,155.62501245,36.04166955
-9999.0,-151.04167875,-15.62500125
-9999.0,88.95834045,-13.95833445
-9999.0,-43.54167015,66.45833865
940.0,-159.79167945,59.79167145
-9999.0,-50.62500405,43.54167015
-9999.0,40.20833655,42.70833675
-9999.0,86.45834025,79.79167305
-9999.0,45.20833695,-52.29167085
-9999.0,1.04166674999999,-20.62500165
1516.0,-104.79167505,46.04167035
-9999.0,165.62501325,78.54167295
-9999.0,53.95833765,9.79166744999999
-9999.0,-149.79167865,-15.20833455
-9999.0,52.29167085,-29.79166905
-9999.0,128.54167695,10.20833415
-9999.0,111.04167555,-47.29167045
-9999.0,-176.04168075,38.95833645
1526.0,126.45834345,-25.62500205
-9999.0,-86.87500695,-27.29166885
1007.0,-161.04167955,66.87500535
-9999.0,121.45834305,-6.04166715000001
-9999.0,-2.70833355000002,-19.37500155
1178.0,-117.70834275,48.12500385
-9999.0,159.37501275,-11.87500095
1538.0,16.04166795,31.04166915
-9999.0,-146.45834505,8.54166735
-9999.0,148.12501185,-42.70833675
-9999.0,39.79166985,76.87500615
-9999.0,-16.87500135,71.87500575
-9999.0,115.62500925,-12.70833435
1560.0,-84.79167345,32.29166925
-9999.0,100.20834135,5.62500045
-9999.0,159.79167945,39.37500315
1252.0,-81.04167315,22.29166845
-9999.0,-127.70834355,-20.20833495
1501.0,13.95833445,29.37500235
-9999.0,-100.20834135,-30.20833575
