"variable","percent.contribution","permutation.importance"
"bio16",11.1897,8.7479
"bio17",25.6247,29.2941
"bio2",6.2009,4.9493
"bio4",9.1326,34.8804
"bio8",8.2794,3.4702
"nitrogen",27.9707,18.658
"ruggedness",10.8834,0
"sand",0.0179,0
"soc",0.7008,0
