"variable","percent.contribution","permutation.importance"
"bio15",3.6819,3.371
"bio16",2.3473,0.6573
"bio4",44.5508,56.0437
"bio6",42.2513,30.5506
"nitrogen",3.8867,6.0628
"ruggedness",1.8066,3.0831
"sand",0.2631,0.1686
"soc",1.2123,0.063
