"settings","features","rm","train.AUC","avg.test.AUC","var.test.AUC","avg.diff.AUC","var.diff.AUC","avg.test.orMTP","var.test.orMTP","avg.test.or10pct","var.test.or10pct","AICc","delta.AICc","w.AIC","parameters"
"LQH_0.5","LQH",0.5,0.9783,0.919207317073171,0.0109894228857175,0.0556364799759108,0.00905239300322929,0.375,0.229166666666667,0.625,0.229166666666667,NA,NA,NA,60
