"variable","percent.contribution","permutation.importance"
"bio16",3.1305,1.1877
"bio17",37.2916,30.5849
"bio2",8.7682,0
"bio4",31.2434,56.0952
"nitrogen",1.9272,6.5579
"ruggedness",4.778,3.1526
"sand",1.7364,0
"soc",11.1247,2.4218
