"variable","percent.contribution","permutation.importance"
"bio14",55.5106,59.7182
"bio15",32.8564,28.4904
"bio8",4.2422,0
"bio9",0.3208,1.7833
"elevation",0.7297,3.6063
"ruggedness",5.5905,4.5743
"sand",0.7498,1.8275
