"variable","percent.contribution","permutation.importance"
"bio14",27.7701,22.0331
"bio15",1.6147,0.3397
"bio2",11.9804,18.2949
"bio4",14.0492,20.5987
"elevation",13.8967,35.7623
"nitrogen",0.2566,0
"ruggedness",4.7264,0.3806
"sand",0.5974,2.2512
"soc",25.1084,0.3395
