"variable","percent.contribution","permutation.importance"
"bio1",2.2882,0
"bio13",0,0
"bio15",3.3018,9.147
"bio2",0,0
"bio4",0,0
"nitrogen",0,0
"ruggedness",58.3456,82.3793
"sand",0,0
"soc",36.0645,8.4736
