"variable","percent.contribution","permutation.importance"
"bio1",38.6124,44.3078
"bio14",7.4451,16.0946
"bio15",16.105,12.1609
"bio16",16.5542,9.5854
"elevation",11.1419,7.921
"ruggedness",5.1462,5.6056
"sand",4.9952,4.3247
