"variable","percent.contribution","permutation.importance"
"bio15",14.2047,24.4433
"bio2",17.6059,0.2553
"bio4",37.0911,19.7078
"ruggedness",27.2067,53.2524
"sand",3.2258,2.3413
"soc",0.6658,0
