"variable","percent.contribution","permutation.importance"
"bio13",7.9224,13.8332
"bio15",11.4519,31.1283
"bio2",15.7005,10.673
"bio4",2.375,1.37
"elevation",28.909,37.404
"nitrogen",6.3738,0.6331
"ruggedness",25.3318,0
"sand",1.7402,4.5366
"soc",0.1954,0.4218
