"variable","percent.contribution","permutation.importance"
"bio14",7.9488,22.9487
"bio15",23.137,32.7321
"bio2",3.8152,2.0643
"bio5",19.4063,28.1791
"bio9",1.8189,4.3767
"ruggedness",43.5223,8.6701
"sand",0.3515,1.0289
