"variable","percent.contribution","permutation.importance"
"bio12",17.6125,37.2535
"bio17",24.0635,16.4676
"bio2",0,0
"bio5",0,0
"bio9",26.4765,6.0122
"nitrogen",2.8554,0
"ruggedness",2.8697,10.9275
"sand",26.1224,29.3391
"soc",0,0
