"variable","percent.contribution","permutation.importance"
"bio13",11.7911,14.2485
"bio15",9.1085,15.9799
"bio2",32.8257,9.093
"bio4",6.1445,1.8045
"bio5",12.3806,10.5208
"nitrogen",8.4095,1.1137
"ruggedness",12.476,33.8206
"sand",4.7845,2.9893
"soc",2.0796,10.4296
