"settings","features","rm","train.AUC","avg.test.AUC","var.test.AUC","avg.diff.AUC","var.diff.AUC","avg.test.orMTP","var.test.orMTP","avg.test.or10pct","var.test.or10pct","AICc","delta.AICc","w.AIC","parameters"
"LQHPT_0.5","LQHPT",0.5,0.9751,0.644705695815906,0.0155390435504522,0.33133570200063,0.0151692040040505,0.678571428571429,0.0040391156462585,0.897321428571429,0.0183620323129252,NA,NA,NA,94
