"variable","percent.contribution","permutation.importance"
"bio14",6.4651,2.4961
"bio15",21.7674,4.7078
"bio2",7.0007,7.7413
"bio4",30.4383,28.8775
"elevation",7.6399,7.3171
"ruggedness",19.9687,42.8477
"sand",4.8979,1.7465
"soc",1.8221,4.2659
