"variable","percent.contribution","permutation.importance"
"bio12",35.2618,37.705
"bio15",8.2193,13.061
"bio2",1.3813,3.9604
"bio4",9.5227,5.8907
"elevation",21.4885,25.803
"nitrogen",9.7981,6.9189
"ruggedness",10.2655,4.453
"sand",4.0628,2.2082
