"variable","percent.contribution","permutation.importance"
"bio13",0,0.32
"bio14",19.1875,0
"bio2",0,0
"bio4",53.2666,99.68
"elevation",0,0
"nitrogen",0,0
"ruggedness",27.5458,0
"sand",0,0
"soc",0,0
