"variable","percent.contribution","permutation.importance"
"bio14",0.8312,1.5214
"bio15",3.3898,0.072
"bio2",14.0948,6.4521
"bio6",21.8965,30.7681
"elevation",14.4809,0.9638
"nitrogen",38.1452,58.8646
"ruggedness",6.9175,1.3579
"sand",0.2441,0
