"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio16",3.3724,9.6774
"bio4",0,0
"bio6",23.0514,39.8818
"bio8",0,0
"ruggedness",0,0
"sand",0,0
"soc",73.5762,50.4407
