"variable","percent.contribution","permutation.importance"
"bio15",0,0
"bio16",61.4111,41.3966
"bio2",0,0
"bio4",2.0113,8.2822
"bio6",19.0921,13.0334
"nitrogen",0,0
"ruggedness",0,0
"sand",17.4855,37.2879
