"variable","percent.contribution","permutation.importance"
"bio12",22.7792,20.3747
"bio14",4.2636,2.5139
"bio2",11.7119,11.1487
"bio5",6.3233,7.888
"bio6",49.9822,53.4265
"bio8",4.9399,4.6482
