"variable","percent.contribution","permutation.importance"
"bio13",65.8882,37.5251
"bio2",0,0
"bio4",0,0
"bio6",29.1365,54.5181
"ruggedness",1.0205,4.792
"sand",2.8691,0
"soc",1.0858,3.1648
