"variable","percent.contribution","permutation.importance"
"bio13",8.4934,9.743
"bio14",5.0609,9.186
"bio2",7.7585,13.574
"bio4",8.5079,14.2293
"bio8",2.7824,0.0123
"ruggedness",40.3998,30.2574
"sand",20.282,22.998
"soc",6.7151,0
