"variable","percent.contribution","permutation.importance"
"bio13",7.8724,10.0211
"bio15",12.3288,21.1016
"bio2",18.4539,15.456
"bio8",6.7423,8.2087
"bio9",23.686,25.5483
"nitrogen",3.9856,3.2228
"ruggedness",2.9198,4.7393
"sand",19.4774,3.7729
"soc",4.5337,7.9292
