"variable","percent.contribution","permutation.importance"
"bio12",57.2727,47.8729
"bio17",1.8431,3.8675
"bio2",23.6746,5.3514
"bio8",0.336,2.3075
"bio9",2.8316,3.5245
"elevation",5.0933,17.6702
"ruggedness",0.5809,2.4659
"sand",1.3462,3.5813
"soc",7.0217,13.3588
