"settings","features","rm","train.AUC","avg.test.AUC","var.test.AUC","avg.diff.AUC","var.diff.AUC","avg.test.orMTP","var.test.orMTP","avg.test.or10pct","var.test.or10pct","AICc","delta.AICc","w.AIC","parameters"
"LQHPT_0.5","LQHPT",0.5,0.9238,0.660930913978495,0.0645898740666363,0.272094922141907,0.0692577845426409,0.188978494623656,0.0262044745057232,0.523924731182796,0.0440369792268856,2491.93253037877,212.148983961064,6.59822339337893e-47,80
