"variable","percent.contribution","permutation.importance"
"bio13",4.5778,7.8152
"bio17",6.25,1.49
"bio2",6.6198,2.4863
"bio4",31.5687,1.799
"bio8",9.9356,32.4449
"nitrogen",5.9417,15.9624
"ruggedness",34.0522,37.8516
"sand",1.0541,0.1506
