"variable","percent.contribution","permutation.importance"
"bio1",33.401,37.9898
"bio15",43.3005,23.4899
"bio2",2.1098,2.5927
"bio9",6.3045,16.5279
"elevation",2.3792,3.3419
"ruggedness",3.3301,3.8753
"sand",7.2338,11.8131
"soc",1.9409,0.3694
