"x","y","value"
14.79166785,69.37500555,0.959999978542328
14.79166785,68.95833885,0.959999978542328
-137.70834435,67.70833875,0.0315789468586445
-135.20834415,67.70833875,0.0299999993294477
-133.54167735,67.29167205,0.0299999993294477
-159.79167945,66.87500535,0.030303031206131
-132.70834395,66.87500535,0.0299999993294477
14.79166785,66.87500535,0.970000028610229
-155.20834575,66.04167195,0.0404040403664112
-36.87500295,66.04167195,0.960526287555695
26.04166875,66.04167195,0.978947341442108
-156.04167915,65.62500525,0.0404040403664112
-157.70834595,64.79167185,0.0408163256943226
-156.04167915,64.79167185,0.0399999991059303
-138.95834445,64.37500515,0.987951815128326
10.20833415,64.37500515,0.959999978542328
13.54166775,64.37500515,0.959999978542328
-158.54167935,63.54167175,0.0399999991059303
7.70833395,63.54167175,0.970000028610229
12.70833435,63.54167175,0.959999978542328
13.54166775,63.54167175,0.980000019073486
-158.95834605,63.12500505,0.0399999991059303
-157.70834595,63.12500505,0.0306122452020645
-156.04167915,63.12500505,0.0399999991059303
-136.04167755,63.12500505,0.962025344371796
-42.70833675,63.12500505,0.95061731338501
-155.62501245,62.70833835,0.0202020201832056
-158.54167935,62.29167165,0.0399999991059303
4.37500034999999,62.29167165,0.989473700523376
31.04166915,62.29167165,0.969387769699097
-156.04167915,61.87500495,0.0199999995529652
5.62500044999999,61.87500495,0.970000028610229
-159.37501275,61.45833825,0.0399999991059303
-136.04167755,61.45833825,0.973333358764648
4.37500034999999,61.45833825,0.990000009536743
4.79166705,61.45833825,0.970000028610229
-115.62500925,61.04167155,0.0404040403664112
4.37500034999999,61.04167155,0.970000028610229
141.45834465,61.04167155,0.0408163256943226
142.29167805,61.04167155,0.0199999995529652
143.54167815,61.04167155,0.0399999991059303
144.79167825,61.04167155,0.0299999993294477
146.04167835,60.62500485,0.0299999993294477
-143.12501145,59.79167145,0.966666638851166
-142.29167805,59.79167145,0.967032968997955
4.79166705,59.79167145,0.970000028610229
11.04166755,59.79167145,0.970000028610229
141.45834465,59.79167145,0.0299999993294477
143.54167815,59.79167145,0.0408163256943226
-140.62501125,59.37500475,0.95652174949646
145.62501165,59.37500475,0.0299999993294477
8.54166734999998,58.95833805,0.970000028610229
16.45833465,58.95833805,0.970000028610229
17.29166805,58.95833805,0.970000028610229
11.04166755,58.54167135,0.990000009536743
138.54167775,58.54167135,0.0399999991059303
-2.70833355000002,58.12500465,0.980000019073486
7.29166724999999,58.12500465,0.959999978542328
11.87500095,58.12500465,0.980000019073486
12.29166765,58.12500465,0.990000009536743
13.12500105,58.12500465,0.970000028610229
13.54166775,58.12500465,0.990000009536743
16.87500135,58.12500465,0.990000009536743
18.54166815,58.12500465,0.980000019073486
138.54167775,58.12500465,0.0299999993294477
158.54167935,58.12500465,0.0399999991059303
-5.20833375000001,57.70833795,0.959999978542328
-1.87500015000001,57.70833795,0.959999978542328
6.87500054999998,57.70833795,0.990000009536743
9.79166744999998,57.70833795,0.980000019073486
11.87500095,57.70833795,0.970000028610229
13.54166775,57.70833795,0.970000028610229
16.45833465,57.70833795,1
16.87500135,57.70833795,0.970000028610229
-103.95834165,57.29167125,0.951807200908661
-1.45833345,57.29167125,0.990000009536743
7.70833395,57.29167125,0.97826087474823
9.79166744999998,57.29167125,0.959999978542328
11.87500095,57.29167125,0.970000028610229
13.54166775,57.29167125,0.980000019073486
13.95833445,57.29167125,0.959999978542328
14.37500115,57.29167125,0.980000019073486
18.95833485,57.29167125,0.979166686534882
-133.95834405,56.87500455,0.957894742488861
9.79166744999998,56.87500455,0.970000028610229
11.87500095,56.87500455,0.980000019073486
13.95833445,56.87500455,0.959999978542328
14.37500115,56.87500455,0.980000019073486
16.87500135,56.87500455,0.970000028610229
50.62500405,56.87500455,0.0206185560673475
138.54167775,56.87500455,0.0299999993294477
-2.29166685000001,56.45833785,0.959999978542328
9.37500075,56.45833785,0.990000009536743
9.79166744999998,56.45833785,0.970000028610229
10.20833415,56.45833785,0.959999978542328
11.87500095,56.45833785,0.980000019073486
12.29166765,56.45833785,0.980000019073486
-113.95834245,56.04167115,0.958333313465118
-112.29167565,56.04167115,0.957746505737305
-2.70833355000002,56.04167115,0.959999978542328
-2.29166685000001,56.04167115,1
-1.87500015000001,56.04167115,0.970000028610229
11.45833425,56.04167115,0.959999978542328
12.29166765,56.04167115,0.980000019073486
12.70833435,56.04167115,0.970000028610229
13.12500105,56.04167115,0.990000009536743
14.37500115,56.04167115,0.990000009536743
51.04167075,56.04167115,0.0481927692890167
-77.70833955,55.62500445,0.0299999993294477
-6.45833385,55.62500445,0.959999978542328
-4.79166705,55.62500445,0.990000009536743
-2.29166685000001,55.62500445,0.970000028610229
-1.45833345,55.62500445,0.990000009536743
-1.04166675000002,55.62500445,0.990000009536743
8.54166734999998,55.62500445,0.970000028610229
13.54166775,55.62500445,0.970000028610229
165.62501325,55.62500445,0.958904087543488
-8.54166735000001,55.20833775,0.979797959327698
-2.29166685000001,55.20833775,0.959999978542328
-1.04166675000002,55.20833775,0.990000009536743
9.37500075,55.20833775,0.970000028610229
13.54166775,55.20833775,0.959999978542328
13.95833445,55.20833775,0.980000019073486
20.20833495,55.20833775,0.970000028610229
49.79167065,55.20833775,0.0129870129749179
54.37500435,55.20833775,0.020833333954215
55.62500445,55.20833775,0.0319148935377598
137.70834435,55.20833775,0
-0.625000050000011,54.79167105,0.980000019073486
7.70833395,54.79167105,0.980000019073486
16.45833465,54.79167105,0.980000019073486
16.87500135,54.79167105,0.959999978542328
30.62500245,54.79167105,0.0299999993294477
48.95833725,54.79167105,0
51.04167075,54.79167105,0.0256410259753466
96.04167435,54.79167105,0
107.29167525,54.79167105,0.0399999991059303
109.79167545,54.79167105,0.0299999993294477
111.45834225,54.79167105,0.0101010100916028
133.95834405,54.79167105,0.00999999977648258
-1.04166675000002,54.37500435,0.959999978542328
9.37500075,54.37500435,0.959999978542328
11.45833425,54.37500435,0.990000009536743
14.79166785,54.37500435,0.970000028610229
15.20833455,54.37500435,0.990000009536743
16.04166795,54.37500435,0.980000019073486
16.45833465,54.37500435,0.990000009536743
55.20833775,54.37500435,0.0102040814235806
96.87500775,54.37500435,0.0399999991059303
159.79167945,54.37500435,0.969072163105011
11.45833425,53.95833765,0.959999978542328
11.87500095,53.95833765,0.970000028610229
49.79167065,53.95833765,0.0428571440279484
53.54167095,53.95833765,0.0107526881620288
97.29167445,53.95833765,0.00999999977648258
107.29167525,53.95833765,0.0399999991059303
133.12501065,53.95833765,0.0299999993294477
133.54167735,53.95833765,0.0299999993294477
-76.45833945,53.54167095,0.0399999991059303
-4.79166705,53.54167095,0.957446813583374
