"variable","percent.contribution","permutation.importance"
"bio13",23.1302,16.9757
"bio14",2.8663,2.1322
"bio15",16.2554,22.4114
"bio4",0.5647,1.7264
"elevation",33.7928,44.8489
"nitrogen",2.8787,2.2311
"ruggedness",10.861,2.7974
"sand",0.6851,1.6637
"soc",8.9658,5.2133
