"variable","percent.contribution","permutation.importance"
"bio16",10.1127,32.8286
"bio2",62.9449,37.5976
"bio4",24.3226,20.7604
"nitrogen",2.3583,7.2798
"ruggedness",0.1307,1.5336
"sand",0,0
"soc",0.1307,0
