"variable","percent.contribution","permutation.importance"
"bio13",42.2573,5.2914
"bio15",0.998,0.7829
"bio2",0,0
"bio4",21.6868,39.8778
"bio5",2.5641,6.6452
"nitrogen",18.4438,37.9102
"ruggedness",0.0804,1.3
"sand",12.354,8.1925
"soc",1.6155,0
