"variable","percent.contribution","permutation.importance"
"bio15",14.1564,61.8923
"bio16",23.5105,15.6558
"bio2",1.027,5.9391
"bio5",4.9601,0.5484
"bio8",2.3414,0.4298
"elevation",8.8044,0.3852
"nitrogen",0.0499,0.1975
"ruggedness",45.1138,13.1749
"sand",0.0365,1.7768
