"settings","features","rm","train.AUC","avg.test.AUC","var.test.AUC","avg.diff.AUC","var.diff.AUC","avg.test.orMTP","var.test.orMTP","avg.test.or10pct","var.test.or10pct","AICc","delta.AICc","w.AIC","parameters"
"LQHPT_3","LQHPT",3,0.8993,0.889699757052604,0.00228135652250569,0.0122515214570889,0.0013508980021216,0.0108695652173913,0.000472589792060491,0.0869565217391304,0.00882167611846251,1992.16518604302,0,0.5931669601232,18
