"variable","percent.contribution","permutation.importance"
"bio13",31.3748,8.0581
"bio14",0,0
"bio2",0,0
"bio4",0,0
"bio5",17.1885,31.8423
"nitrogen",41.6231,28.662
"ruggedness",9.8136,31.4375
"sand",0,0
"soc",0,0
